bytes,builtin,builtin unrolled,builtin errata,builtin manual,builtin movdq,builtin movdq unrolled,builtin movdq manual,SSSE3
4787200, 2182764, 1070888, 970470, 642936, 1095356, 1037308, 816869, 1223229
4788224, 2183498, 1071116, 970677, 644720, 1095634, 1037550, 817375, 1223640
4789248, 2183944, 1071349, 970898, 627803, 1095728, 1037642, 817499, 1223772
4790272, 2183622, 1071574, 971094, 620979, 1095672, 1037976, 817384, 1224027
4791296, 2184938, 1071799, 971324, 618776, 1096323, 1038201, 817783, 1224225
4792320, 2185274, 1072038, 971543, 640814, 1096219, 1038431, 818052, 1224550
4793344, 2185922, 1072260, 971744, 628362, 1096160, 1038641, 817907, 1224807
4794368, 2186303, 1072496, 971948, 626203, 1097044, 1038863, 818084, 1225218
4795392, 2182209, 1072721, 972146, 636576, 1096817, 1039076, 818587, 1225310
4796416, 2187238, 1072946, 972060, 643761, 1097405, 1039179, 818537, 1225700
4797440, 2187666, 1073182, 972569, 619723, 1097272, 1039531, 818667, 1225860
4798464, 2187616, 1073407, 972767, 637221, 1097576, 1039750, 818874, 1226117
4799488, 2188654, 1073632, 972974, 622664, 1097597, 1039948, 819276, 1226377
4800512, 2189479, 1073868, 973086, 634378, 1098419, 1040146, 819468, 1226626
4801536, 2180462, 1074093, 973391, 637740, 1098463, 1040158, 819637, 1226912
4802560, 2190097, 1074329, 973589, 634638, 1098268, 1040524, 819725, 1227169
4803584, 2188468, 1074554, 973825, 629695, 1099001, 1040746, 819983, 1227451
4804608, 2190981, 1074779, 974044, 649291, 1099344, 1041089, 820027, 1227737
4805632, 2191966, 1075015, 974236, 629574, 1099338, 1041337, 820332, 1227861
4806656, 2191885, 1075240, 974446, 626298, 1099673, 1041521, 820323, 1228216
4807680, 2192326, 1075468, 974647, 640648, 1099950, 1041737, 820323, 1228462
4808704, 2192867, 1075701, 974869, 630375, 1100116, 1041967, 820553, 1228695
4809728, 2193281, 1075926, 975082, 640382, 1100258, 1042189, 820716, 1228855
4810752, 2193875, 1076151, 975292, 630673, 1100417, 1042396, 821198, 1229304
4811776, 2194600, 1076387, 975484, 645237, 1100480, 1042609, 821378, 1229520
4812800, 2195132, 1076612, 975715, 630901, 1100760, 1042771, 821553, 1229783
4813824, 2186215, 1076848, 975916, 633690, 1101260, 1042984, 821727, 1230046
4814848, 2195652, 1077073, 976120, 621162, 1101754, 1043280, 821848, 1230271
4815872, 2196640, 1077298, 976312, 631300, 1101689, 1043496, 821765, 1230463
4816896, 2195105, 1077534, 976539, 647469, 1101866, 1043729, 821948, 1230841
4817920, 2197547, 1077759, 976758, 631590, 1102070, 1044084, 822428, 1231107
4818944, 2197973, 1077984, 976933, 631649, 1102138, 1044172, 822620, 1231347
4819968, 2197784, 1078220, 977160, 631447, 1102508, 1044377, 822753, 1231589
4820992, 2198461, 1078445, 977391, 632010, 1102821, 1044622, 822835, 1231882
4822016, 2199398, 1078670, 977595, 632152, 1103167, 1044743, 823075, 1232128
4823040, 2199374, 1078906, 977796, 647549, 1103439, 1045074, 823321, 1232391
4824064, 2200004, 1079131, 977997, 632400, 1103492, 1045190, 823498, 1232654
4825088, 2200483, 1079367, 978186, 632548, 1103823, 1045524, 823347, 1232976
4826112, 2200737, 1079592, 978405, 640980, 1104021, 1045737, 823735, 1233180
4827136, 2200332, 1079817, 978621, 632779, 1103956, 1045876, 823501, 1233609
4828160, 2202097, 1080053, 978828, 632909, 1104231, 1046089, 823927, 1233692
4829184, 2202559, 1080278, 978984, 633045, 1104760, 1046402, 824056, 1233964
4830208, 2202724, 1080503, 979248, 630916, 1105240, 1046564, 824473, 1234218
4831232, 2202446, 1080739, 979446, 637602, 1105361, 1046747, 824627, 1234478
4832256, 2196001, 1080964, 979643, 633163, 1105423, 1046993, 824559, 1234756
4833280, 2203301, 1081200, 979901, 633701, 1105810, 1047310, 824798, 1235025
4834304, 2204575, 1081425, 979845, 636242, 1105920, 1047540, 825192, 1235282
4835328, 2204956, 1081650, 979824, 649419, 1106402, 1047853, 825292, 1235536
4836352, 2205489, 1081889, 980513, 648582, 1105855, 1047969, 825496, 1235761
4837376, 2205920, 1082111, 980726, 651678, 1106520, 1048197, 825482, 1236057
4838400, 2197807, 1082336, 980921, 634248, 1106854, 1048329, 825922, 1236314
4839424, 2204829, 1082572, 981101, 635530, 1107200, 1048637, 825809, 1236719
4840448, 2207354, 1082797, 981338, 629145, 1106691, 1048847, 825958, 1236887
4841472, 2206952, 1083022, 981542, 651610, 1107552, 1049078, 826478, 1237092
4842496, 2208749, 1083258, 981746, 638280, 1108043, 1049305, 826466, 1237328
4843520, 2208652, 1083483, 981950, 626830, 1108137, 1049556, 826818, 1237662
4844544, 2209689, 1083719, 982157, 635076, 1108214, 1049610, 826922, 1237878
4845568, 2209651, 1083944, 982361, 635238, 1108648, 1049870, 827170, 1238085
4846592, 2201414, 1084169, 982574, 635380, 1108805, 1050083, 827347, 1238419
4847616, 2211029, 1084405, 982766, 635493, 1109349, 1050305, 827516, 1238656
4848640, 2210233, 1084630, 982961, 635294, 1109222, 1050529, 827696, 1238942
4849664, 2211496, 1084858, 983174, 638839, 1109299, 1050875, 827868, 1239191
4850688, 2212413, 1085091, 983396, 635883, 1109837, 1050970, 828045, 1239451
4851712, 2212614, 1085316, 983588, 636007, 1109459, 1051313, 827865, 1239711
4852736, 2212874, 1085552, 983807, 637176, 1110144, 1051532, 828311, 1239960
4853760, 2212463, 1085777, 984025, 636273, 1110354, 1051644, 828228, 1240148
4854784, 2213985, 1086002, 984241, 626928, 1110732, 1051984, 828556, 1240489
4855808, 2214367, 1086238, 984454, 636528, 1110608, 1052058, 828920, 1240790
4856832, 2215062, 1086463, 984611, 636667, 1110964, 1052126, 828976, 1241012
4857856, 2215582, 1086688, 984874, 628746, 1111300, 1052661, 828926, 1241213
4858880, 2214725, 1086924, 985078, 641184, 1111596, 1052883, 829367, 1241600
4859904, 2214488, 1087149, 985279, 637072, 1111910, 1053083, 829269, 1241807
4860928, 2216635, 1087374, 985486, 650352, 1112285, 1053317, 829461, 1242073
4861952, 2217258, 1087610, 985711, 642446, 1112317, 1053418, 829970, 1242334
4862976, 2209690, 1087835, 985926, 637465, 1112655, 1053560, 829795, 1242753
4864000, 2217974, 1088071, 986116, 637607, 1112850, 1053867, 830316, 1242585
4865024, 2218610, 1088296, 986323, 637734, 1113252, 1054042, 830496, 1243129
4866048, 2219086, 1088521, 986562, 637891, 1113027, 1054322, 830685, 1243404
4867072, 2219591, 1088757, 986763, 654075, 1112888, 1054639, 830490, 1243626
4868096, 2219898, 1088982, 986982, 653844, 1113719, 1054890, 831016, 1243897
4869120, 2220357, 1089207, 987189, 638275, 1113955, 1055109, 830836, 1244146
4870144, 2219180, 1089443, 987425, 643558, 1114068, 1055206, 831135, 1244279
4871168, 2217808, 1089668, 987615, 636456, 1114458, 1055528, 831205, 1244861
4872192, 2221829, 1089904, 987816, 638860, 1114485, 1055611, 831374, 1244921
4873216, 2220466, 1090129, 988017, 645072, 1115085, 1055990, 831537, 1245184
4874240, 2220682, 1090354, 988244, 632459, 1115194, 1056194, 831729, 1245458
4875264, 2223222, 1090590, 988434, 638069, 1115511, 1056448, 831906, 1245721
4876288, 2223653, 1090815, 988427, 652590, 1115661, 1056655, 832175, 1245979
4877312, 2224173, 1091040, 988842, 633249, 1115744, 1056877, 832255, 1246180
4878336, 2223854, 1091276, 989066, 620976, 1115874, 1056971, 832441, 1246730
4879360, 2225052, 1091501, 989276, 630106, 1116164, 1057318, 832610, 1246724
4880384, 2224581, 1091726, 988954, 639611, 1116746, 1057545, 832781, 1247078
4881408, 2225995, 1091962, 989687, 643764, 1116528, 1057752, 832947, 1247214
4882432, 2226409, 1092187, 989903, 645633, 1116510, 1057971, 833388, 1247490
4883456, 2226172, 1092423, 990101, 640158, 1116995, 1058045, 833317, 1247815
4884480, 2225377, 1092648, 990308, 640297, 1117651, 1058308, 833709, 1248072
4885504, 2226146, 1092873, 990441, 640427, 1117157, 1058633, 833653, 1248338
4886528, 2228387, 1093109, 990731, 640566, 1117678, 1058837, 834100, 1248613
4887552, 2228730, 1093334, 990926, 640569, 1118201, 1058979, 834340, 1248616
4888576, 2229034, 1093559, 991058, 631474, 1118372, 1059310, 834457, 1249189
4889600, 2225604, 1093795, 991340, 635389, 1118674, 1059428, 834644, 1249329
4890624, 2230648, 1094020, 991547, 631569, 1118910, 1059650, 834866, 1249669
4891648, 2229013, 1094259, 991691, 642449, 1118966, 1059955, 834780, 1250009
4892672, 2231166, 1094481, 991952, 644172, 1119528, 1060096, 835111, 1250201
4893696, 2230873, 1094706, 992156, 641521, 1119783, 1060298, 835205, 1250381
4894720, 2232097, 1094945, 992129, 657104, 1119989, 1060596, 835238, 1250872
4895744, 2224871, 1095170, 992593, 642819, 1119688, 1060652, 835593, 1250955
4896768, 2232961, 1095395, 992753, 662476, 1120451, 1060853, 835567, 1251230
4897792, 2233481, 1095631, 993016, 654861, 1120519, 1061303, 835758, 1251496
4898816, 2233055, 1095853, 993226, 642210, 1120667, 1061430, 836267, 1251765
4899840, 2233481, 1096078, 993430, 642328, 1121012, 1061761, 836323, 1252025
4900864, 2234184, 1096314, 993643, 634978, 1121302, 1061859, 836448, 1252276
4901888, 2233691, 1096539, 993850, 643854, 1121527, 1062086, 836770, 1252294
4902912, 2231547, 1096775, 994063, 643234, 1121308, 1062302, 836873, 1252711
4903936, 2236328, 1097000, 994270, 642857, 1121693, 1062524, 836971, 1252986
4904960, 2236759, 1097225, 994471, 642973, 1121938, 1062740, 836988, 1253323
4905984, 2237220, 1097461, 994678, 648282, 1122358, 1063095, 837302, 1253633
4907008, 2237753, 1097686, 994908, 648631, 1122642, 1063293, 837334, 1253855
4908032, 2237880, 1097914, 995092, 664435, 1122695, 1063458, 837503, 1254018
4909056, 2238557, 1098150, 995299, 643507, 1123076, 1063760, 837680, 1254133
4910080, 2238321, 1098372, 995517, 649544, 1123171, 1063996, 837846, 1254562
4911104, 2239530, 1098608, 995707, 643780, 1123582, 1064221, 838227, 1254899
4912128, 2239695, 1098833, 995914, 662164, 1123464, 1064277, 838212, 1255100
4913152, 2240435, 1099061, 996115, 649267, 1123999, 1064552, 838375, 1255413
4914176, 2235624, 1099294, 996319, 649397, 1124291, 1064712, 838821, 1255679
4915200, 2241443, 1099519, 996549, 649554, 1124297, 1065078, 838896, 1255866
4916224, 2241795, 1099744, 996741, 639762, 1124726, 1065327, 838916, 1256200
4917248, 2242344, 1099983, 996945, 631909, 1124608, 1065380, 839093, 1256463
4918272, 2242865, 1100208, 997138, 654339, 1125010, 1065750, 839309, 1256726
4919296, 2243231, 1100441, 997386, 646966, 1124445, 1065926, 839545, 1257004
4920320, 2243702, 1100666, 997599, 651286, 1125601, 1066166, 839664, 1257258
4921344, 2242510, 1100891, 997791, 637964, 1125917, 1066264, 840010, 1257515
4922368, 2236837, 1101127, 997992, 650618, 1126130, 1066633, 839951, 1257784
4923392, 2245085, 1101352, 998240, 650618, 1125418, 1066879, 840202, 1258050
4924416, 2245579, 1101580, 998421, 644432, 1126367, 1067101, 840368, 1258287
4925440, 2245218, 1101813, 998616, 650208, 1126704, 1067328, 840483, 1258553
4926464, 2245762, 1102041, 998820, 647774, 1127191, 1067550, 840859, 1258799
4927488, 2246941, 1102266, 999050, 653341, 1127511, 1067781, 841140, 1258857
4928512, 2247495, 1102502, 999257, 646674, 1127727, 1068156, 841323, 1259348
4929536, 2248465, 1102724, 999461, 646201, 1127803, 1068058, 841503, 1259644
4930560, 2248358, 1102963, 999677, 656855, 1127907, 1068386, 841340, 1259863
4931584, 2248917, 1103188, 999887, 638789, 1128262, 1068665, 841695, 1260292
4932608, 2249352, 1103413, 999949, 664374, 1127860, 1068972, 841961, 1260404
4933632, 2250339, 1103646, 1000295, 646742, 1128395, 1068931, 842198, 1260664
4934656, 2245863, 1103871, 1000496, 646996, 1128945, 1069327, 842180, 1260915
4935680, 2250747, 1104096, 1000705, 661710, 1128608, 1069552, 842233, 1261179
4936704, 2243456, 1104335, 1000910, 647919, 1129362, 1069759, 842452, 1261445
4937728, 2250818, 1104557, 1001087, 649582, 1129450, 1069992, 842813, 1261791
4938752, 2252051, 1104796, 1001043, 661636, 1129678, 1070211, 842756, 1261953
4939776, 2252571, 1105018, 1001259, 647561, 1130193, 1070042, 843233, 1262234
4940800, 2245056, 1105243, 1001717, 647700, 1130403, 1070752, 843350, 1262414
4941824, 2254011, 1105479, 1001927, 656871, 1130742, 1070793, 843271, 1262716
4942848, 2254016, 1105704, 1002128, 647966, 1130654, 1071101, 843582, 1263086
4943872, 2254463, 1105929, 1002332, 657760, 1130231, 1071109, 843925, 1263274
4944896, 2255320, 1106165, 1002539, 650065, 1131077, 1071636, 843797, 1263579
4945920, 2255392, 1106393, 1002713, 653113, 1131183, 1071707, 843928, 1263777
4946944, 2254058, 1106615, 1002918, 654142, 1131851, 1071810, 844368, 1263792
4947968, 2256846, 1106851, 1003148, 648324, 1131907, 1072198, 844129, 1264250
4948992, 2256835, 1107076, 1003349, 648773, 1132094, 1072411, 844492, 1264570
4950016, 2257228, 1107315, 1003562, 649432, 1132679, 1072632, 844664, 1264788
4951040, 2255649, 1107537, 1003760, 656003, 1132499, 1072857, 844838, 1265229
4952064, 2258238, 1107762, 1003973, 662797, 1132510, 1072916, 844912, 1265347
4953088, 2258661, 1107998, 1004171, 650680, 1133211, 1073298, 845201, 1265669
4954112, 2258969, 1108226, 1004372, 649418, 1133046, 1073354, 845675, 1266039
4955136, 2259711, 1108451, 1004579, 649518, 1133988, 1073581, 845687, 1266063
4956160, 2259764, 1108684, 1004792, 642792, 1133708, 1073963, 845944, 1266394
4957184, 2260779, 1108909, 1004993, 666057, 1134030, 1074179, 846068, 1266651
4958208, 2257748, 1109145, 1005185, 663999, 1134554, 1074235, 846228, 1266843
4959232, 2259708, 1109370, 1005398, 650089, 1134131, 1074462, 846550, 1267225
4960256, 2260406, 1109595, 1005608, 650157, 1134820, 1074696, 846571, 1267360
4961280, 2262824, 1109831, 1005797, 639800, 1134568, 1074915, 846558, 1267653
4962304, 2263360, 1110056, 1006016, 650497, 1134784, 1075305, 846990, 1267975
4963328, 2263371, 1110281, 1006226, 648686, 1135597, 1075497, 846896, 1268224
4964352, 2261157, 1110520, 1006433, 655668, 1136014, 1075390, 847082, 1268504
4965376, 2262224, 1110742, 1006634, 645476, 1135541, 1075772, 847475, 1268762
4966400, 2263989, 1110967, 1006838, 643588, 1136103, 1076201, 847644, 1269019
4967424, 2265178, 1111206, 1007027, 645994, 1136141, 1076242, 847851, 1269268
4968448, 2265881, 1111428, 1007252, 651345, 1136132, 1076479, 848135, 1269533
4969472, 2265228, 1111664, 1007447, 641748, 1136667, 1076700, 848309, 1269797
4970496, 2267081, 1111889, 1007651, 658317, 1137320, 1077097, 848167, 1270065
4971520, 2265405, 1112114, 1007763, 646183, 1137126, 1077309, 848522, 1270328
4972544, 2267590, 1112350, 1008074, 661054, 1137288, 1077401, 848841, 1270592
4973568, 2268045, 1112578, 1008263, 666615, 1137702, 1077771, 848676, 1270752
4974592, 2268474, 1112800, 1008467, 652114, 1137945, 1077981, 849184, 1271094
4975616, 2269468, 1113036, 1008671, 652247, 1139142, 1078016, 849361, 1271370
4976640, 2269429, 1113264, 1008890, 652380, 1138787, 1078569, 849542, 1271630
4977664, 2269938, 1113500, 1009091, 656596, 1139062, 1078460, 849722, 1272050
4978688, 2270431, 1113722, 1009312, 650048, 1139207, 1078882, 849879, 1272345
4979712, 2270951, 1113950, 1010034, 652785, 1139393, 1079095, 849988, 1272567
4980736, 2271531, 1114186, 1009726, 652927, 1139790, 1079305, 850254, 1272880
4981760, 2271990, 1114411, 1037764, 653037, 1140191, 1079370, 850423, 1333670
4982784, 2271277, 1114633, 1010155, 653176, 1140564, 1079769, 850573, 1273365
4983808, 2272844, 1114869, 1010356, 670551, 1140318, 1079946, 850751, 1273480
4984832, 2273228, 1115094, 1010930, 671121, 1141457, 1080266, 851005, 1273717
4985856, 2273834, 1115322, 1010803, 665327, 1171211, 1080449, 851448, 1308586
4986880, 2274183, 1115555, 1038317, 672699, 1141188, 1080715, 851245, 1308635
4987904, 2274784, 1115783, 1038541, 653841, 1143674, 1081233, 851517, 1308955
4988928, 2275759, 1116016, 1011423, 653995, 1141478, 1081481, 874646, 1309227
4989952, 2276022, 1116244, 1011607, 655724, 1141918, 1081286, 851647, 1275358
4990976, 2276203, 1116469, 1011598, 654267, 1141620, 1081342, 851978, 1275272
4992000, 2276862, 1116702, 1011908, 654400, 1142572, 1081549, 852147, 1275310
4993024, 2277148, 1116927, 1012222, 668944, 1142140, 1081981, 852052, 1275976
4994048, 2277368, 1117152, 1012437, 670306, 1142853, 1082013, 852356, 1276014
4995072, 2277855, 1117388, 1012662, 654817, 1142338, 1082424, 852457, 1276316
4996096, 2278822, 1117613, 1012872, 654941, 1143172, 1082436, 852519, 1276481
4997120, 2279017, 1117838, 1013091, 655089, 1143423, 1082882, 852711, 1277043
4998144, 2279318, 1118074, 1013292, 655207, 1143195, 1083104, 853211, 1277108
4999168, 2279709, 1118299, 1013493, 658926, 1143887, 1083101, 853350, 1277351
5000192, 2280126, 1118535, 1013703, 661525, 1143787, 1083326, 853554, 1277703
5001216, 2281146, 1118760, 1013913, 670964, 1143932, 1083566, 853743, 1277897
5002240, 2281110, 1118985, 1014134, 655736, 1144437, 1083793, 853909, 1278146
5003264, 2280626, 1119221, 1014315, 646083, 1144828, 1084127, 854006, 1278323
5004288, 2282113, 1119446, 1014528, 660765, 1145156, 1084417, 854118, 1278675
5005312, 2280729, 1119671, 1014747, 656555, 1145149, 1084642, 854296, 1278897
5006336, 2283014, 1119907, 1014974, 655735, 1145327, 1084668, 854610, 1279178
5007360, 2283591, 1120132, 1015146, 656401, 1145658, 1085088, 854790, 1279473
5008384, 2283576, 1120371, 1015344, 672833, 1145578, 1085307, 854713, 1279902
5009408, 2284572, 1120593, 1015574, 660801, 1145566, 1085481, 854819, 1279988
5010432, 2284871, 1120818, 1015770, 662075, 1146516, 1085552, 855029, 1280251
5011456, 2285264, 1121054, 1015929, 658411, 1146424, 1086043, 855482, 1280606
5012480, 2277622, 1121279, 1016169, 675110, 1146814, 1085975, 855325, 1280860
5013504, 2286083, 1121504, 1016390, 657223, 1147107, 1086643, 855857, 1315670
5014528, 2287260, 1121740, 1016603, 657370, 1147600, 1086731, 856005, 1281617
5015552, 2287109, 1121965, 1017129, 657495, 1147746, 1086862, 856037, 1281561
5016576, 2287715, 1122204, 1044474, 692771, 1178775, 1087296, 856380, 1316858
5017600, 2288230, 1122426, 1017209, 657779, 1148248, 1087495, 879684, 1282250
5018624, 2288854, 1152980, 1044897, 675699, 1148197, 1087553, 856709, 1282513
5019648, 2289265, 1122890, 1018436, 665191, 1147952, 1087772, 856877, 1317444
5020672, 2289637, 1123115, 1017815, 658169, 1148881, 1117101, 857049, 1317698
5021696, 2290134, 1123340, 1018764, 676101, 1180265, 1117639, 857255, 1283329
5022720, 2290678, 1123576, 1019036, 662036, 1149643, 1088228, 880591, 1283568
5023744, 2290994, 1123801, 1018433, 658548, 1149413, 1088447, 857592, 1283819
5024768, 2291621, 1154404, 1018623, 658681, 1149682, 1088875, 857432, 1318632
5025792, 2292342, 1124259, 1018844, 658814, 1149387, 1088899, 857936, 1284097
5026816, 2292330, 1124487, 1019025, 671973, 1150119, 1089313, 858024, 1284467
5027840, 2287434, 1124723, 1019223, 659334, 1150548, 1089286, 858296, 1284789
5028864, 2292599, 1124945, 1019376, 659219, 1150702, 1089567, 858462, 1284967
5029888, 2292845, 1125170, 1019646, 659768, 1150832, 1089981, 858645, 1285256
5030912, 2293383, 1125409, 1019861, 660762, 1151287, 1090011, 858814, 1285401
5031936, 2294684, 1125634, 1020071, 678558, 1151450, 1090410, 858852, 1285549
5032960, 2295189, 1125859, 1020252, 667790, 1151131, 1090637, 858834, 1285966
