bytes,builtin unrolled,builtin manual,builtin movdq manual,SSSE3
7500800, 1723401, 1543124, 1391664, 1920761
7501824, 1723591, 1084640, 1353908, 1921139
7502848, 1678592, 1054952, 1316924, 1920604
7503872, 1724093, 1046335, 1354514, 1921331
7504896, 1772445, 1042111, 1353698, 1921928
7505920, 1724577, 1164870, 1353209, 1922085
7506944, 1772921, 1145207, 1317030, 1922174
7507968, 1725199, 1050201, 1282920, 1922257
7508992, 1773245, 1073723, 1354412, 1923087
7510016, 1773570, 1050739, 1354579, 1923120
7511040, 1680614, 1099022, 1354773, 1923324
7512064, 1726173, 1098786, 1353614, 1923407
7513088, 1774210, 1049085, 1355017, 1923898
7514112, 1726453, 1061653, 1355494, 1924024
7515136, 1726689, 1081352, 1284269, 1924252
7516160, 1774893, 1046085, 1284736, 1924380
7517184, 1775127, 1110227, 1356096, 1924873
7518208, 1775387, 1129746, 1395922, 1925083
7519232, 1728149, 1048797, 1285043, 1925340
7520256, 1776002, 1075457, 1356804, 1925544
7521280, 1728384, 1076165, 1355926, 1925754
7522304, 1728300, 1081451, 1319674, 1926177
7523328, 1683148, 1076292, 1320028, 1926481
7524352, 1777068, 1079338, 1319587, 1926470
7525376, 1777047, 1082770, 1321612, 1926615
7526400, 1724255, 1101414, 1393523, 1927156
7527424, 1729527, 1076279, 1320859, 1927413
7528448, 1742556, 1116727, 1395762, 1927794
7529472, 1778052, 1106883, 1388416, 1927901
7530496, 1684641, 995963, 1320962, 1928075
7531520, 1685126, 1062988, 1321742, 1928273
7532544, 1779059, 1123320, 1323005, 1928770
7533568, 1731041, 1062459, 1287104, 1928995
7534592, 1779288, 1091838, 1286864, 1929248
7535616, 1780036, 1080659, 1322368, 1929515
7536640, 1779668, 1052291, 1358439, 1929713
7537664, 1832917, 1210061, 1400150, 1930124
7538688, 1686566, 1077353, 1287905, 1930479
7539712, 1769317, 1050992, 1359802, 1930638
7540736, 1780645, 1072453, 1398957, 1930872
7541760, 1831866, 1109784, 1398633, 1931342
7542784, 1781140, 1031487, 1323477, 1931419
7543808, 1687630, 1056229, 1323879, 1931691
7544832, 1733468, 1153948, 1361239, 1931558
7545856, 1781844, 1105865, 1360436, 1932075
7546880, 1688360, 1067727, 1320252, 1932267
7547904, 1745767, 1055301, 1289357, 1932583
7548928, 1833803, 1122236, 1361412, 1932974
7549952, 1782908, 1051487, 1361431, 1933012
7550976, 1734973, 1085842, 1290004, 1933601
7552000, 1689945, 1061517, 1325027, 1933621
7553024, 1783513, 1093029, 1362145, 1933926
7554048, 1850072, 1170896, 1401668, 1933959
7555072, 1690176, 1075949, 1289812, 1934369
7556096, 1736167, 1057769, 1291110, 1934958
7557120, 1784641, 1148683, 1362797, 1935153
7558144, 1736720, 1020698, 1328031, 1935460
7559168, 1722916, 997276, 1290463, 1935768
7560192, 1785324, 1107841, 1327563, 1935954
7561216, 1737285, 1072043, 1363305, 1936087
7562240, 1691734, 1106022, 1363629, 1936474
7563264, 1691991, 1024030, 1292216, 1936655
7564288, 1812970, 1102648, 1328121, 1936960
7565312, 1692434, 1028888, 1292618, 1937071
7566336, 1692727, 1083586, 1292115, 1937160
7567360, 1769774, 1133823, 1327142, 1937714
7568384, 1787847, 1144542, 1405345, 1937950
7569408, 1739437, 1096276, 1328421, 1938168
7570432, 1693682, 1086868, 1329064, 1938535
7571456, 1788224, 1116041, 1365177, 1938372
7572480, 1785696, 1088989, 1366027, 1938917
7573504, 1694264, 1116214, 1328829, 1939239
7574528, 1694528, 1123536, 1365944, 1939195
7575552, 1788885, 1029665, 1365613, 1939694
7576576, 1695018, 1058219, 1294153, 1939718
7577600, 1695249, 1061246, 1294436, 1940489
7578624, 1741692, 1116468, 1340023, 1940838
7579648, 1759106, 1158808, 1367669, 1940924
7580672, 1696207, 1062044, 1367412, 1941300
7581696, 1798192, 1130917, 1367616, 1994631
7582720, 1697132, 1140558, 1295270, 1941542
7583744, 1783354, 1182870, 1409776, 1942648
7584768, 1791423, 1084251, 1407035, 1994948
7585792, 1791343, 1126562, 1407053, 1942544
7586816, 1791645, 1111386, 1368246, 1942858
7587840, 1791735, 1109698, 1367999, 1995703
7588864, 1841216, 1240109, 1407415, 1943245
7589888, 1697854, 1118919, 1295994, 1943464
7590912, 1744312, 1119549, 1323885, 1943543
7591936, 1838281, 1119082, 1407957, 1943800
7592960, 1792931, 1130475, 1368877, 1944392
7593984, 1744750, 1061102, 1297233, 1944549
7595008, 1699033, 1052637, 1369987, 1944688
7596032, 1845091, 1085975, 1333619, 1944687
7597056, 1745490, 1121456, 1331857, 1945205
7598080, 1753164, 1093267, 1333144, 1945554
7599104, 1746246, 1157245, 1299054, 1945823
7600128, 1794641, 1063305, 1370435, 1945643
7601152, 1746430, 1046176, 1370642, 1946021
7602176, 1795107, 1060800, 1298534, 1946343
7603200, 1740013, 1152081, 1371504, 1946704
7604224, 1795766, 1124678, 1371034, 1947428
7605248, 1795923, 1091708, 1299161, 1947127
7606272, 1701585, 1037898, 1299486, 1947366
7607296, 1785877, 1139027, 1371776, 1947978
7608320, 1796721, 1090557, 1372370, 1947951
7609344, 1702395, 1041418, 1334916, 1948363
7610368, 1748513, 1124503, 1334940, 1948614
7611392, 1702980, 1144966, 1372787, 1948694
7612416, 1797530, 1129566, 1371943, 1949137
7613440, 1797877, 1055221, 1300571, 1949448
7614464, 1798034, 1110265, 1373968, 1949536
7615488, 1798291, 1165412, 1373823, 1949717
7616512, 2253534, 1297237, 1412877, 1950240
7617536, 1787996, 1031811, 1335873, 1950128
7618560, 1750326, 1140709, 1336726, 1950361
7619584, 1799438, 1116898, 1412898, 1950943
7620608, 1750912, 1162788, 1374228, 1951104
7621632, 1705434, 1105665, 1336892, 1951549
7622656, 1705352, 1117391, 1301993, 1951762
7623680, 1851616, 1127613, 1375276, 1951754
7624704, 1800547, 1124513, 1337808, 1952126
7625728, 1705928, 1138134, 1368850, 1952401
7626752, 1752233, 1094501, 1376669, 1952759
7627776, 1852782, 1098381, 1415415, 1952913
7628800, 1852939, 1134799, 1375037, 1953403
7629824, 1753013, 1115844, 1338059, 1953666
7630848, 1810302, 1068244, 1416244, 1954163
7631872, 1802247, 1091721, 1376781, 1954060
7632896, 1802510, 1062834, 1375658, 1954166
7633920, 1754095, 1121910, 1340495, 1954598
7634944, 1754194, 1068150, 1338953, 1954840
7635968, 1803109, 1104263, 1339576, 1955201
7636992, 1708533, 1117618, 1340165, 1955562
7638016, 1754950, 1078411, 1304905, 1955701
7639040, 1803932, 1143083, 1377173, 1955695
7640064, 1855623, 1105399, 1416177, 1956168
7641088, 1710052, 1068463, 1305671, 1956322
7642112, 1756026, 1108962, 1341380, 1956940
7643136, 1804797, 1276683, 1417754, 1957262
7644160, 1756352, 1095501, 1378159, 1957504
7645184, 1756860, 1099902, 1341534, 1957572
7646208, 1857361, 1259813, 1378530, 1958024
7647232, 1805771, 1093508, 1378508, 1958202
7648256, 1757295, 1108624, 1307253, 1958465
7649280, 1711259, 1094556, 1378632, 1958607
7650304, 1806463, 1143591, 1378857, 1958835
7651328, 1807184, 1182526, 1380363, 1959340
7652352, 1769647, 1115336, 1307682, 1959476
7653376, 1712361, 1105278, 1380863, 1959704
7654400, 1859401, 1111254, 1380230, 1960274
7655424, 1807743, 1101705, 1388941, 1960319
7656448, 1759390, 1149605, 1380684, 1960618
7657472, 1808435, 1143101, 1380252, 1961150
7658496, 1809118, 1116315, 1381253, 1961235
7659520, 1759755, 1132812, 1345173, 1961197
7660544, 1760054, 1096713, 1308817, 1961502
7661568, 1809375, 1151772, 1381766, 1961983
7662592, 1809483, 1096256, 1344315, 1961842
7663616, 1760819, 1073348, 1308793, 1961936
7664640, 1809869, 1110866, 1381049, 1962335
7665664, 1810259, 1100225, 1421687, 1962773
7666688, 1761535, 1124763, 1345076, 1963047
7667712, 1810599, 1082418, 1345285, 1963101
7668736, 1811122, 1133943, 1382987, 1963535
7669760, 1811053, 1101080, 1422895, 1963881
7670784, 1716125, 1063360, 1310366, 1963964
7671808, 1811826, 1113389, 1425340, 1964381
7672832, 1844935, 1210847, 1422200, 1964780
7673856, 1795461, 1122105, 1310321, 1964951
7674880, 1822082, 1150996, 1346255, 1965120
7675904, 1864273, 1151296, 1383658, 1965481
7676928, 1864757, 1140351, 1384294, 1965809
7677952, 1717816, 1146669, 1311581, 1966051
7678976, 1750414, 1103457, 1311883, 1966303
7680000, 1814036, 1262923, 1385160, 1966344
7681024, 1863898, 1134002, 1384449, 1966953
7682048, 1765531, 1072412, 1313284, 1966847
7683072, 1814175, 1131557, 1350169, 1967335
7684096, 1814459, 1118402, 1349549, 1967559
7685120, 1765797, 1154556, 1385673, 1967633
7686144, 1866857, 1076062, 1312578, 1968050
7687168, 1816020, 1130908, 1425395, 1968077
7688192, 1867307, 1143124, 1386366, 1968624
7689216, 1766652, 1114072, 1386625, 1968792
7690240, 1766927, 1106197, 1348543, 1969300
7691264, 1767193, 1080625, 1386455, 1969271
7692288, 1816333, 1042337, 1349485, 1969567
7693312, 1816694, 1017230, 1314596, 1969830
7694336, 1868818, 1104701, 1426933, 1970448
7695360, 1817130, 1104184, 1418625, 1970131
7696384, 1807453, 1039282, 1387936, 1970634
7697408, 1768535, 1124297, 1349531, 1970865
7698432, 2216329, 1132115, 1427722, 1971284
7699456, 1870130, 1125128, 1388835, 1971385
7700480, 1769176, 1072366, 1350592, 1971589
7701504, 1769620, 1015583, 1352635, 1971864
7702528, 1818895, 1170413, 1428242, 1972529
7703552, 1819238, 1154628, 1315835, 1972562
7704576, 1770267, 1139105, 1318091, 1972686
7705600, 1770451, 1071357, 1351511, 1973091
7706624, 1871768, 1103138, 1429013, 1973242
7707648, 1770859, 1073943, 1352432, 1973109
7708672, 1760008, 1073590, 1352148, 1974078
7709696, 1820607, 1076050, 1389790, 1974055
7710720, 1820777, 1166031, 1390748, 1974191
7711744, 1821160, 1171943, 1317991, 1974676
7712768, 1873630, 1073510, 1391029, 1974918
7713792, 1772935, 1113057, 1392489, 1975125
7714816, 1821881, 1054124, 1353448, 1975365
7715840, 1803425, 1125184, 1354001, 1975527
7716864, 1773256, 1127536, 1353372, 1975737
7717888, 1822421, 1130571, 1431333, 1975974
7718912, 1726786, 1086344, 1391577, 1976512
7719936, 1727129, 1100172, 1392454, 1976672
7720960, 1823139, 1123097, 1391978, 1976834
7721984, 1727770, 1164518, 1354445, 1976988
7723008, 1727794, 1081079, 1426508, 1977221
7724032, 1823930, 1194754, 1431590, 1977644
7725056, 1774921, 1106488, 1392470, 1977845
7726080, 1775172, 1047528, 1319916, 1978123
7727104, 1728663, 1044268, 1355309, 1978422
7728128, 1775607, 1087861, 1394272, 1979007
7729152, 1776347, 1129366, 1393824, 1978910
7730176, 1825395, 1047931, 1394235, 1979069
7731200, 1729518, 1154664, 1356839, 1979394
7732224, 1825970, 1106141, 1395913, 1979891
7733248, 1826097, 1072518, 1357153, 1979888
7734272, 1730237, 1090220, 1358945, 1980290
7735296, 1826848, 1185624, 1435952, 1980468
7736320, 1827169, 1082065, 1396185, 1980793
7737344, 1730913, 1076493, 1366362, 1981026
7738368, 1731188, 1049060, 1322319, 1981242
7739392, 1778460, 1128658, 1395885, 1981464
7740416, 1816815, 1077033, 1395827, 1981943
7741440, 1778602, 1140048, 1399122, 1982215
7742464, 1778892, 1139616, 1435818, 1982324
7743488, 1880901, 1160955, 1395867, 1982670
7744512, 1732575, 1097978, 1391444, 1982682
7745536, 1760067, 1093088, 1359332, 1983185
7746560, 1880209, 1171395, 1358616, 1983495
7747584, 1870641, 1146631, 1396464, 1983773
7748608, 1771244, 1144660, 1359565, 1983835
7749632, 1821295, 1084705, 1396757, 1984308
7750656, 1830260, 1130466, 1397554, 1984816
7751680, 1734175, 1070441, 1352835, 1984772
7752704, 1781165, 1103782, 1323868, 1984920
7753728, 1831209, 1146341, 1398438, 1985103
7754752, 1831271, 1128522, 1398438, 1985644
7755776, 1813887, 1105506, 1353084, 1985647
7756800, 1883902, 1141399, 1398726, 1985769
7757824, 1782304, 1166007, 1399589, 1986389
7758848, 1832220, 1047588, 1325142, 1986735
7759872, 1782906, 1112674, 1360641, 1987019
7760896, 1832742, 1128596, 1399641, 1987167
7761920, 1736593, 1084372, 1362051, 1987555
7762944, 1810954, 1098971, 1326464, 1987640
7763968, 1886244, 1207650, 1399653, 1987951
7764992, 1833608, 1129888, 1362197, 2041774
7766016, 1833762, 1166722, 1401931, 1988551
7767040, 1834133, 1096811, 1326834, 1988808
7768064, 1834661, 1155344, 1401072, 1989080
7769088, 1834510, 1144328, 1400411, 1989174
7770112, 1785329, 1028142, 1327008, 1989204
7771136, 1835252, 1118124, 1364189, 1989911
7772160, 1785865, 1088057, 1362944, 1989768
7773184, 1739112, 1052286, 1328108, 1990215
7774208, 1786076, 1189405, 1328232, 1990188
7775232, 1786695, 1190937, 1441787, 1990664
7776256, 1787058, 1075283, 1364564, 1990913
7777280, 1739860, 1024946, 1328974, 1991197
7778304, 1836686, 1163786, 1401932, 1991646
7779328, 1837035, 1164367, 1403860, 1991832
7780352, 1740496, 1075724, 1330213, 1992143
7781376, 1740836, 1096713, 1328901, 1992385
7782400, 1788330, 1167947, 1403270, 1992879
7783424, 1838068, 1147073, 1403718, 1992894
7784448, 1788472, 1053792, 1366824, 1993145
7785472, 1838526, 1163669, 1404719, 1993479
7786496, 1789132, 1175924, 1403922, 1993627
7787520, 1789316, 1149593, 1404432, 1994094
7788544, 1742370, 1153969, 1366601, 1994248
7789568, 1839477, 1146701, 1404967, 1993923
7790592, 1839595, 1087722, 1404623, 1994665
7791616, 1790213, 1114505, 1392946, 1994732
7792640, 1849693, 1114223, 1367090, 1994931
7793664, 1840729, 1147271, 1367522, 1995700
7794688, 1840519, 1079648, 1366812, 1995563
7795712, 1791183, 1108267, 1366830, 1996172
7796736, 1841103, 1161788, 1445384, 1996569
7797760, 1893912, 1149743, 1406908, 1996471
7798784, 1745226, 1150655, 1331957, 1996454
7799808, 1846482, 1739369, 1448950, 1996725
7800832, 1792555, 1147646, 1406070, 1997361
7801856, 1745699, 1033969, 1332945, 1997678
7802880, 1792837, 1076390, 1332963, 1997866
7803904, 1843282, 1150186, 1369275, 1998100
7804928, 1793305, 1189963, 1407202, 1998277
7805952, 1843288, 1119921, 1369079, 1998538
7806976, 2061479, 1694097, 1449234, 1998733
7808000, 1894900, 1162126, 1407736, 1999023
7809024, 1794366, 1113079, 1370478, 1999339
7810048, 1747301, 1145195, 1371385, 1999806
7811072, 1897372, 1120525, 1409155, 2000016
7812096, 1844750, 1098796, 1371989, 2000273
7813120, 1834138, 1030643, 1335330, 2000465
7814144, 1795560, 1187128, 1409584, 2000770
7815168, 1845532, 1119153, 1409065, 2000992
7816192, 1748599, 1161879, 1336283, 2001441
7817216, 1845959, 1144283, 1371911, 2001852
7818240, 1847399, 1150968, 1408929, 2001669
7819264, 1796508, 1121767, 1371421, 2002021
7820288, 1749605, 1092157, 1335792, 2002216
7821312, 1797043, 1118875, 1410215, 2002470
7822336, 1847483, 1161139, 1410385, 2002875
7823360, 1797467, 1094561, 1372412, 2003032
7824384, 1852150, 1146320, 1373053, 2003481
7825408, 1848240, 1083313, 1451676, 2003339
7826432, 1798222, 1128055, 1337368, 2003951
7827456, 1849554, 1210805, 1337164, 2004191
7828480, 1848580, 1126902, 1413918, 2004312
7829504, 1900683, 1128899, 1411569, 2004548
7830528, 1799096, 1101195, 1373458, 2004868
7831552, 1849758, 1088167, 1411439, 2005219
7832576, 1849619, 1173024, 1413426, 2005169
7833600, 1799821, 1149781, 1412075, 2005550
7834624, 1752724, 1102564, 1377163, 2005950
7835648, 1850304, 1142255, 1374694, 2006174
7836672, 1801148, 1155317, 1375196, 2006573
7837696, 1800885, 1065282, 1376758, 2007046
7838720, 1903952, 1125987, 1413287, 2006970
7839744, 1851254, 1191981, 1414128, 2007277
7840768, 1785624, 1129246, 1375885, 2007520
7841792, 1754323, 1103011, 1375307, 2007865
7842816, 1905351, 1207207, 1413816, 2008141
7843840, 1852187, 1127971, 1413884, 2008294
7844864, 1818589, 1101101, 1339381, 2008738
7845888, 1802870, 1127229, 1414455, 2008711
7846912, 1906282, 1132970, 1415145, 2008862
7847936, 1841618, 1156461, 1340573, 2009660
7848960, 1803620, 1148497, 1456554, 2009867
7849984, 1853989, 1157511, 1416598, 2009944
7851008, 1853915, 1111818, 1415868, 2010145
7852032, 1756674, 1066615, 1377063, 2010414
7853056, 1907303, 1153022, 1415856, 2010734
7854080, 1804536, 1125273, 1377580, 2010612
7855104, 1804865, 1118485, 1341604, 2010852
7856128, 1855262, 1129975, 1417173, 2011494
7857152, 1805748, 1162582, 1417256, 2011955
7858176, 1847980, 1117089, 1417371, 2012307
7859200, 1856029, 1179672, 1458398, 2012073
7860224, 1856205, 1099705, 1458038, 2012714
7861248, 1856280, 1157824, 1377576, 2012682
7862272, 1856616, 1182348, 1417123, 2013341
7863296, 1857655, 1174281, 1418211, 2013409
7864320, 1857037, 1066993, 1380527, 2013737
7865344, 1807029, 1151016, 1344085, 2013403
7866368, 1807718, 1162188, 1419484, 2014423
7867392, 1858440, 1069945, 1380382, 2014192
7868416, 1807745, 1106072, 1344233, 2014338
7869440, 1808262, 1097195, 1459262, 2014763
7870464, 1858456, 1137737, 1419543, 2014908
7871488, 1808437, 1176901, 1380750, 2015452
7872512, 1761117, 1107559, 1413825, 2015831
7873536, 1860289, 1188424, 1459866, 2015911
7874560, 1809649, 1166481, 1419930, 2016342
7875584, 1859652, 1145335, 1382171, 2016427
7876608, 1859917, 1105646, 1419509, 2016673
7877632, 1860161, 1128594, 1410859, 2016856
7878656, 1914000, 1209315, 1421435, 2017796
7879680, 1916436, 1250326, 1423277, 2018237
7880704, 1811079, 1116382, 1383731, 2018456
7881728, 1810925, 1109173, 1416730, 2018184
7882752, 1861420, 1070329, 1383338, 2018163
7883776, 1811429, 1097096, 1421308, 2018666
7884800, 1861917, 1173664, 1382921, 2018633
7885824, 1863744, 1134122, 1385613, 2019284
7886848, 1915687, 1176252, 1422845, 2019298
7887872, 1812330, 1068546, 1347290, 2019573
7888896, 1807109, 1208910, 1382508, 2020150
7889920, 1812789, 1129758, 1463188, 2020183
7890944, 1816245, 1129435, 1384891, 2020321
7891968, 1863710, 1044616, 1348638, 2020878
7892992, 1864050, 1162054, 1423595, 2020871
7894016, 1864204, 1164928, 1424992, 2021312
7895040, 1766345, 1102413, 1349182, 2021501
7896064, 1864529, 1202525, 1423874, 2021838
7897088, 1864706, 1099779, 1424557, 2021817
7898112, 1766918, 1143207, 1412145, 2022157
7899136, 1814956, 1114000, 1386208, 2022666
7900160, 1865799, 1119608, 1424918, 2023036
7901184, 1815582, 1169403, 1425453, 2023396
7902208, 1808953, 1091204, 1386360, 2023645
7903232, 1815996, 1073360, 1386629, 2023639
7904256, 1866526, 1163260, 1426062, 2023816
7905280, 1866674, 1176320, 1351000, 2023908
7906304, 1919795, 1198474, 1465874, 2024517
7907328, 1917763, 1154748, 1426353, 2024454
7908352, 1769286, 1103791, 1351121, 2024927
7909376, 1824077, 1120845, 1425611, 2025120
7910400, 1817655, 1247093, 1426723, 2025531
7911424, 1817800, 1203307, 1352372, 2026007
7912448, 1811903, 1132364, 1389370, 2026447
7913472, 1818166, 1133055, 1427941, 2026400
7914496, 1857204, 1165186, 1352124, 2027062
7915520, 1923013, 1203835, 1428439, 2081410
7916544, 1870188, 1200451, 1389379, 2027018
7917568, 1869601, 1197740, 1468313, 2082625
7918592, 1870584, 1138538, 1470073, 2140263
7919616, 1870498, 1226321, 1470801, 2140569
7920640, 1923998, 1185984, 1469483, 2083958
7921664, 1871660, 1286072, 1428083, 2083199
7922688, 1881288, 1332410, 1472563, 2029809
7923712, 1820756, 1236693, 1469535, 2028458
7924736, 1908593, 1214704, 1471094, 2084559
7925760, 1927141, 1232737, 1429595, 2084469
7926784, 1911020, 1200451, 1470090, 2084545
7927808, 1925485, 1167152, 1470731, 2084853
7928832, 1872504, 1130002, 1430584, 2085382
7929856, 1926304, 1140115, 1430615, 2085917
7930880, 1872958, 1133644, 1471571, 2085811
7931904, 1822711, 1078583, 1430837, 2085844
7932928, 1873879, 1214818, 1471822, 2086246
7933952, 1824570, 1157342, 1392126, 2086258
7934976, 1927504, 1203905, 1431209, 2086835
7936000, 1874370, 1167563, 1431434, 2088083
7937024, 1823965, 1106400, 1394302, 2087186
7938048, 1928459, 1106409, 1473025, 2087367
7939072, 1824642, 1188380, 1432606, 2087972
7940096, 1824576, 1142428, 1431805, 2088026
7941120, 1925675, 1136763, 1473046, 2088661
7942144, 1929099, 1108774, 1431740, 2088706
7943168, 1875721, 1108981, 1432423, 2088891
7944192, 2451775, 1979199, 1474681, 2089380
7945216, 2279023, 1888725, 1432914, 2089489
7946240, 1876562, 1234768, 1472946, 2089537
7947264, 1927700, 1144011, 1433898, 2090341
7948288, 1930514, 1225973, 1476788, 2090493
7949312, 1930653, 1170153, 1433675, 2102376
